Machine_ID,Timestamp,Temperature,Pressure,Vibration_Level,Humidity,Power_Consumption,Failure_Status
MACHINE_2268,2025-01-16 17:50:00,32.33,498.36,8.69,58.9,70.33,1
MACHINE_2269,2025-01-16 18:00:00,26.56,416.17,8.24,63.94,45.63,0
MACHINE_2270,2025-01-16 18:10:00,25.59,421.76,5.79,82.27,39.97,1
MACHINE_2271,2025-01-16 18:20:00,34.17,287.77,2.71,33.99,85.66,0
MACHINE_2272,2025-01-16 18:30:00,73.32,246.94,2.51,53.96,29.55,0
MACHINE_2273,2025-01-16 18:40:00,58.46,426.3,2.92,82.77,67.22,0
MACHINE_2274,2025-01-16 18:50:00,22.87,373.19,1.17,46.53,88.87,0
MACHINE_2275,2025-01-16 19:00:00,32.03,154.36,1.06,69.87,5.23,0
MACHINE_2276,2025-01-16 19:10:00,44.23,341.38,9.1,53.44,40.91,0
MACHINE_2277,2025-01-16 19:20:00,54.36,131.5,1.17,54.46,47.57,0
MACHINE_2278,2025-01-16 19:30:00,32.39,103.44,8.61,59.83,81.18,0
MACHINE_2279,2025-01-16 19:40:00,71.51,210.11,8.66,67.65,41.19,0
MACHINE_2280,2025-01-16 19:50:00,20.85,294.52,1.94,37.72,64.82,0
MACHINE_2281,2025-01-16 20:00:00,43.61,246.17,4.24,84.91,49.18,0
MACHINE_2282,2025-01-16 20:10:00,28.85,248.78,3.77,48.52,25.08,0
MACHINE_2283,2025-01-16 20:20:00,44.54,304.79,3.09,78.12,15.85,1
MACHINE_2284,2025-01-16 20:30:00,31.86,485.45,3.28,43.39,56.28,0
MACHINE_2285,2025-01-16 20:40:00,61.15,420.52,9.24,64.58,86.0,0
MACHINE_2286,2025-01-16 20:50:00,53.89,499.57,2.0,42.53,86.16,0
MACHINE_2287,2025-01-16 21:00:00,75.33,313.0,0.25,87.22,95.46,0
MACHINE_2288,2025-01-16 21:10:00,21.83,239.07,5.55,79.16,59.69,0
MACHINE_2289,2025-01-16 21:20:00,32.52,387.2,0.22,39.71,90.58,0
MACHINE_2290,2025-01-16 21:30:00,73.84,314.89,7.1,78.18,49.8,0
MACHINE_2291,2025-01-16 21:40:00,74.17,267.68,6.95,79.81,8.24,0
MACHINE_2292,2025-01-16 21:50:00,46.52,147.27,1.84,73.49,88.05,0
MACHINE_2293,2025-01-16 22:00:00,76.81,207.42,8.38,58.61,15.72,0
MACHINE_2294,2025-01-16 22:10:00,60.79,470.69,4.87,34.03,29.09,0
MACHINE_2295,2025-01-16 22:20:00,42.07,406.48,5.76,69.0,28.18,0
MACHINE_2296,2025-01-16 22:30:00,45.51,404.19,2.94,61.71,88.86,0
MACHINE_2297,2025-01-16 22:40:00,78.26,312.52,2.94,36.2,29.51,0
MACHINE_2298,2025-01-16 22:50:00,61.17,454.21,7.45,30.11,53.78,0
MACHINE_2299,2025-01-16 23:00:00,40.55,488.14,1.73,40.07,17.0,0
MACHINE_2300,2025-01-16 23:10:00,58.7,217.33,1.5,60.01,32.84,0
MACHINE_2301,2025-01-16 23:20:00,21.0,274.09,2.43,34.1,37.18,1
MACHINE_2302,2025-01-16 23:30:00,38.6,211.63,9.19,37.79,10.43,0
MACHINE_2303,2025-01-16 23:40:00,26.74,472.97,2.56,34.14,26.27,0
MACHINE_2304,2025-01-16 23:50:00,54.06,190.75,7.11,63.27,93.85,0
MACHINE_2305,2025-01-17 00:00:00,37.44,347.61,1.27,70.74,62.51,0
MACHINE_2306,2025-01-17 00:10:00,33.83,332.51,6.53,80.67,69.89,1
MACHINE_2307,2025-01-17 00:20:00,73.8,127.25,3.66,37.6,81.04,0
MACHINE_2308,2025-01-17 00:30:00,67.07,208.6,3.11,74.24,97.35,0
MACHINE_2309,2025-01-17 00:40:00,74.3,136.55,4.84,39.44,96.24,0
MACHINE_2310,2025-01-17 00:50:00,44.18,282.21,6.75,33.22,98.41,1
MACHINE_2311,2025-01-17 01:00:00,20.78,272.43,4.69,81.1,68.96,0
MACHINE_2312,2025-01-17 01:10:00,20.02,421.46,3.29,88.21,79.41,0
MACHINE_2313,2025-01-17 01:20:00,52.14,123.22,4.47,30.9,62.02,0
MACHINE_2314,2025-01-17 01:30:00,30.67,434.5,6.62,79.88,59.72,0
MACHINE_2315,2025-01-17 01:40:00,76.17,333.52,1.39,30.07,21.02,0
MACHINE_2316,2025-01-17 01:50:00,30.93,467.48,9.13,53.77,79.88,0
MACHINE_2317,2025-01-17 02:00:00,66.46,466.05,4.43,57.59,97.21,0
MACHINE_2318,2025-01-17 02:10:00,57.51,218.87,5.54,45.53,23.26,0
MACHINE_2319,2025-01-17 02:20:00,73.7,318.61,4.6,51.17,62.23,0
MACHINE_2320,2025-01-17 02:30:00,48.65,238.18,1.36,50.97,78.97,0
MACHINE_2321,2025-01-17 02:40:00,61.44,325.81,6.54,83.38,83.7,1
MACHINE_2322,2025-01-17 02:50:00,52.55,387.88,1.18,56.55,10.18,1
MACHINE_2323,2025-01-17 03:00:00,63.89,314.41,5.61,57.14,44.77,0
MACHINE_2324,2025-01-17 03:10:00,43.04,271.85,9.38,78.01,66.59,0
MACHINE_2325,2025-01-17 03:20:00,58.24,118.91,1.97,79.62,29.1,0
MACHINE_2326,2025-01-17 03:30:00,47.99,493.22,8.52,58.47,32.13,0
MACHINE_2327,2025-01-17 03:40:00,69.17,329.32,2.66,45.41,27.77,1
MACHINE_2328,2025-01-17 03:50:00,25.28,225.98,7.18,55.38,23.12,0
MACHINE_2329,2025-01-17 04:00:00,54.65,416.22,8.93,65.93,92.48,0
MACHINE_2330,2025-01-17 04:10:00,38.32,339.47,2.71,54.24,42.1,0
MACHINE_2331,2025-01-17 04:20:00,66.25,387.32,5.0,54.44,84.75,1
MACHINE_2332,2025-01-17 04:30:00,26.44,216.76,5.11,71.98,38.75,0
MACHINE_2333,2025-01-17 04:40:00,23.69,468.56,4.48,79.93,65.24,0
MACHINE_2334,2025-01-17 04:50:00,78.13,484.81,2.4,53.69,33.03,0
MACHINE_2335,2025-01-17 05:00:00,52.38,270.69,3.23,81.47,73.37,0
MACHINE_2336,2025-01-17 05:10:00,26.88,474.62,5.1,38.28,52.79,0
MACHINE_2337,2025-01-17 05:20:00,73.99,281.06,0.28,72.51,73.95,0
MACHINE_2338,2025-01-17 05:30:00,57.62,484.84,6.72,36.8,28.03,0
MACHINE_2339,2025-01-17 05:40:00,44.88,220.5,2.01,42.27,83.62,0
MACHINE_2340,2025-01-17 05:50:00,30.77,318.39,6.87,55.35,53.73,0
MACHINE_2341,2025-01-17 06:00:00,41.27,495.7,3.82,59.5,84.26,0
MACHINE_2342,2025-01-17 06:10:00,50.53,171.57,3.84,62.63,49.2,0
MACHINE_2343,2025-01-17 06:20:00,38.83,462.63,5.86,42.32,40.81,0
MACHINE_2344,2025-01-17 06:30:00,64.46,498.87,3.12,32.94,66.43,0
MACHINE_2345,2025-01-17 06:40:00,79.31,201.0,6.04,31.21,94.94,0
MACHINE_2346,2025-01-17 06:50:00,45.0,160.25,6.79,36.47,38.32,0
MACHINE_2347,2025-01-17 07:00:00,25.02,364.84,9.93,73.18,93.35,0
MACHINE_2348,2025-01-17 07:10:00,56.61,239.51,6.06,78.05,72.64,1
MACHINE_2349,2025-01-17 07:20:00,22.2,281.5,0.7,57.28,57.27,0
MACHINE_2350,2025-01-17 07:30:00,60.61,397.64,0.37,63.25,46.32,0
MACHINE_2351,2025-01-17 07:40:00,59.68,198.18,5.26,65.53,98.0,0
MACHINE_2352,2025-01-17 07:50:00,62.12,410.83,2.06,53.44,94.76,0
MACHINE_2353,2025-01-17 08:00:00,65.58,198.91,2.76,44.53,26.85,1
MACHINE_2354,2025-01-17 08:10:00,35.27,290.7,6.83,69.68,6.79,1
MACHINE_2355,2025-01-17 08:20:00,36.13,338.74,3.51,36.58,46.15,0
MACHINE_2356,2025-01-17 08:30:00,58.62,318.92,8.5,54.55,6.73,1
MACHINE_2357,2025-01-17 08:40:00,79.6,307.91,6.75,81.89,63.33,0
MACHINE_2358,2025-01-17 08:50:00,66.47,250.88,8.64,73.07,81.79,1
MACHINE_2359,2025-01-17 09:00:00,67.6,223.95,9.36,60.45,72.89,1
MACHINE_2360,2025-01-17 09:10:00,58.91,222.29,2.08,33.68,76.88,0
MACHINE_2361,2025-01-17 09:20:00,31.17,403.32,4.74,41.04,17.88,0
MACHINE_2362,2025-01-17 09:30:00,22.39,183.56,6.24,50.77,50.45,0
MACHINE_2363,2025-01-17 09:40:00,44.69,416.44,7.2,58.34,17.33,0
MACHINE_2364,2025-01-17 09:50:00,55.06,466.19,2.5,85.24,53.56,0
MACHINE_2365,2025-01-17 10:00:00,76.52,206.99,7.84,83.73,94.62,0
MACHINE_2366,2025-01-17 10:10:00,42.97,195.86,8.08,38.82,65.07,0
MACHINE_2367,2025-01-17 10:20:00,38.68,458.59,0.78,58.96,44.21,0
MACHINE_2368,2025-01-17 10:30:00,54.86,242.65,9.6,41.45,83.09,0
MACHINE_2369,2025-01-17 10:40:00,21.72,124.96,6.58,31.94,56.58,0
MACHINE_2370,2025-01-17 10:50:00,56.91,174.71,8.98,56.93,21.09,0
MACHINE_2371,2025-01-17 11:00:00,56.49,189.57,0.88,39.79,29.01,0
MACHINE_2372,2025-01-17 11:10:00,38.76,417.34,0.49,74.49,51.08,0
MACHINE_2373,2025-01-17 11:20:00,23.86,143.9,7.19,63.53,37.57,0
MACHINE_2374,2025-01-17 11:30:00,46.23,258.41,9.28,30.57,25.13,0
MACHINE_2375,2025-01-17 11:40:00,34.42,259.95,9.78,36.81,34.73,0
MACHINE_2376,2025-01-17 11:50:00,27.65,303.15,4.29,61.16,56.37,0
MACHINE_2377,2025-01-17 12:00:00,77.01,373.96,5.01,54.17,48.17,0
MACHINE_2378,2025-01-17 12:10:00,28.33,107.24,3.18,55.75,30.26,0
MACHINE_2379,2025-01-17 12:20:00,77.28,260.99,6.76,81.57,69.53,0
MACHINE_2380,2025-01-17 12:30:00,46.57,233.29,5.19,39.35,22.36,0
MACHINE_2381,2025-01-17 12:40:00,56.29,490.14,0.94,58.13,74.17,0
MACHINE_2382,2025-01-17 12:50:00,53.54,355.71,3.2,39.38,88.37,0
MACHINE_2383,2025-01-17 13:00:00,74.06,154.5,3.04,72.29,82.53,0
MACHINE_2384,2025-01-17 13:10:00,61.14,496.54,4.51,36.07,57.87,0
MACHINE_2385,2025-01-17 13:20:00,55.63,337.61,3.52,66.16,73.77,0
MACHINE_2386,2025-01-17 13:30:00,48.59,400.31,9.85,66.03,15.27,0
MACHINE_2387,2025-01-17 13:40:00,44.74,436.74,8.86,64.01,74.19,0
MACHINE_2388,2025-01-17 13:50:00,42.94,165.67,5.32,72.11,49.34,0
MACHINE_2389,2025-01-17 14:00:00,53.98,468.74,1.07,53.3,10.75,0
MACHINE_2390,2025-01-17 14:10:00,73.85,403.84,1.43,45.01,90.67,0
MACHINE_2391,2025-01-17 14:20:00,54.99,218.32,2.51,48.25,12.04,0
MACHINE_2392,2025-01-17 14:30:00,21.63,184.24,2.36,64.23,20.12,0
MACHINE_2393,2025-01-17 14:40:00,20.12,462.36,0.21,30.9,23.72,0
MACHINE_2394,2025-01-17 14:50:00,52.72,231.16,5.34,41.13,58.53,0
MACHINE_2395,2025-01-17 15:00:00,61.53,163.85,0.84,66.18,59.57,0
MACHINE_2396,2025-01-17 15:10:00,38.34,350.25,6.27,52.57,46.78,0
MACHINE_2397,2025-01-17 15:20:00,73.45,420.16,1.65,81.43,30.2,0
MACHINE_2398,2025-01-17 15:30:00,47.0,305.7,9.8,39.9,10.74,0
MACHINE_2399,2025-01-17 15:40:00,30.19,217.38,2.72,81.3,97.74,0
MACHINE_2400,2025-01-17 15:50:00,39.99,496.73,6.38,61.18,32.87,0
MACHINE_2401,2025-01-17 16:00:00,59.21,309.95,0.34,79.99,97.25,0
MACHINE_2402,2025-01-17 16:10:00,48.51,150.27,1.88,40.57,7.04,0
MACHINE_2403,2025-01-17 16:20:00,54.91,438.99,7.6,64.68,8.21,0
MACHINE_2404,2025-01-17 16:30:00,36.04,435.33,2.75,76.36,54.29,0
MACHINE_2405,2025-01-17 16:40:00,47.69,384.09,8.94,57.41,27.43,0
MACHINE_2406,2025-01-17 16:50:00,60.68,105.18,0.3,81.67,36.75,1
MACHINE_2407,2025-01-17 17:00:00,72.29,407.78,5.79,48.55,82.14,0
MACHINE_2408,2025-01-17 17:10:00,55.05,459.96,8.17,66.6,21.98,0
MACHINE_2409,2025-01-17 17:20:00,66.22,363.25,8.48,37.73,51.25,0
MACHINE_2410,2025-01-17 17:30:00,71.22,306.76,7.65,37.17,73.38,0
MACHINE_2411,2025-01-17 17:40:00,50.77,199.71,8.0,50.62,35.68,0
MACHINE_2412,2025-01-17 17:50:00,23.99,442.34,4.58,76.32,16.91,0
MACHINE_2413,2025-01-17 18:00:00,51.92,270.72,2.29,36.53,40.42,0
MACHINE_2414,2025-01-17 18:10:00,32.11,171.69,2.25,47.31,30.74,0
MACHINE_2415,2025-01-17 18:20:00,65.11,238.23,7.48,65.93,40.24,0
MACHINE_2416,2025-01-17 18:30:00,21.94,390.8,2.05,47.31,84.63,0
MACHINE_2417,2025-01-17 18:40:00,44.22,122.63,0.9,61.0,52.67,0
MACHINE_2418,2025-01-17 18:50:00,33.22,210.11,5.62,34.72,39.98,0
MACHINE_2419,2025-01-17 19:00:00,25.26,374.73,1.96,41.38,9.23,0
MACHINE_2420,2025-01-17 19:10:00,72.62,423.65,4.98,86.83,82.16,0
MACHINE_2421,2025-01-17 19:20:00,70.38,295.35,7.22,82.77,6.23,0
MACHINE_2422,2025-01-17 19:30:00,22.74,336.81,4.12,66.65,77.7,0
MACHINE_2423,2025-01-17 19:40:00,30.29,422.12,9.14,81.49,95.65,0
MACHINE_2424,2025-01-17 19:50:00,71.18,189.89,9.82,78.42,67.96,0
MACHINE_2425,2025-01-17 20:00:00,27.55,455.09,9.12,43.15,45.5,0
MACHINE_2426,2025-01-17 20:10:00,43.14,251.38,8.15,78.72,79.59,0
MACHINE_2427,2025-01-17 20:20:00,23.14,294.72,6.83,81.07,33.54,0
MACHINE_2428,2025-01-17 20:30:00,61.3,215.32,6.74,40.18,5.31,0
MACHINE_2429,2025-01-17 20:40:00,29.49,426.36,2.72,42.65,70.0,0
MACHINE_2430,2025-01-17 20:50:00,39.82,354.19,5.54,56.7,6.27,0
MACHINE_2431,2025-01-17 21:00:00,57.39,467.22,3.84,63.82,71.59,0
MACHINE_2432,2025-01-17 21:10:00,62.66,141.77,8.52,66.67,47.82,0
MACHINE_2433,2025-01-17 21:20:00,64.34,336.52,7.57,81.92,81.53,0
MACHINE_2434,2025-01-17 21:30:00,54.82,492.94,7.29,85.24,82.7,0
MACHINE_2435,2025-01-17 21:40:00,58.35,405.09,4.61,82.53,52.52,0
MACHINE_2436,2025-01-17 21:50:00,50.5,391.18,8.48,37.85,54.83,0
MACHINE_2437,2025-01-17 22:00:00,60.33,156.13,5.25,86.68,21.62,0
MACHINE_2438,2025-01-17 22:10:00,66.2,451.72,7.71,73.96,62.16,0
MACHINE_2439,2025-01-17 22:20:00,24.35,320.41,7.38,42.94,84.69,0
MACHINE_2440,2025-01-17 22:30:00,73.59,383.1,0.94,65.75,59.41,1
MACHINE_2441,2025-01-17 22:40:00,70.08,185.85,0.45,77.04,54.28,0
MACHINE_2442,2025-01-17 22:50:00,49.7,308.47,3.24,56.62,25.86,0
MACHINE_2443,2025-01-17 23:00:00,73.24,413.73,3.83,70.32,25.48,0
MACHINE_2444,2025-01-17 23:10:00,34.42,235.88,3.83,71.32,34.65,0
MACHINE_2445,2025-01-17 23:20:00,23.64,227.22,6.6,86.91,43.03,1
MACHINE_2446,2025-01-17 23:30:00,67.27,460.73,4.41,87.11,81.62,1
MACHINE_2447,2025-01-17 23:40:00,35.04,276.81,2.07,88.66,79.68,0
MACHINE_2448,2025-01-17 23:50:00,32.79,230.13,9.09,60.95,41.17,0
MACHINE_2449,2025-01-18 00:00:00,23.25,315.83,1.45,74.1,14.46,0
MACHINE_2450,2025-01-18 00:10:00,45.44,375.46,9.56,88.46,58.9,0
MACHINE_2451,2025-01-18 00:20:00,48.1,162.34,1.48,56.12,34.56,1
MACHINE_2452,2025-01-18 00:30:00,69.0,460.02,7.45,40.96,84.9,0
MACHINE_2453,2025-01-18 00:40:00,29.93,293.01,4.01,80.75,89.8,0
MACHINE_2454,2025-01-18 00:50:00,34.25,325.88,1.24,54.31,69.43,0
MACHINE_2455,2025-01-18 01:00:00,21.31,250.3,5.97,32.48,36.08,0
MACHINE_2456,2025-01-18 01:10:00,47.91,197.23,7.81,54.03,65.55,0
MACHINE_2457,2025-01-18 01:20:00,42.33,345.35,1.44,64.35,98.39,0
MACHINE_2458,2025-01-18 01:30:00,64.27,237.05,7.08,67.84,91.59,0
MACHINE_2459,2025-01-18 01:40:00,24.63,466.49,1.61,89.87,54.45,0
MACHINE_2460,2025-01-18 01:50:00,32.78,214.67,7.57,72.76,29.58,0
MACHINE_2461,2025-01-18 02:00:00,20.34,335.29,2.88,63.0,67.39,0
MACHINE_2462,2025-01-18 02:10:00,52.93,124.17,1.7,35.32,19.21,0
MACHINE_2463,2025-01-18 02:20:00,41.26,147.83,9.3,85.04,22.78,0
MACHINE_2464,2025-01-18 02:30:00,79.26,174.88,2.32,80.17,84.32,0
MACHINE_2465,2025-01-18 02:40:00,62.3,336.88,4.89,40.08,28.39,1
MACHINE_2466,2025-01-18 02:50:00,64.8,334.11,6.51,46.38,65.39,0
MACHINE_2467,2025-01-18 03:00:00,31.03,488.28,2.34,45.53,28.93,1
MACHINE_2468,2025-01-18 03:10:00,74.86,279.26,9.1,50.35,99.04,0
MACHINE_2469,2025-01-18 03:20:00,64.16,248.75,0.5,87.83,68.93,0
MACHINE_2470,2025-01-18 03:30:00,75.68,140.87,6.79,85.87,51.33,0
MACHINE_2471,2025-01-18 03:40:00,64.2,287.77,1.47,66.94,69.99,0
MACHINE_2472,2025-01-18 03:50:00,29.71,479.3,9.21,54.82,35.71,0
MACHINE_2473,2025-01-18 04:00:00,77.61,362.85,1.04,75.92,64.64,0
MACHINE_2474,2025-01-18 04:10:00,79.79,273.72,9.07,80.28,12.64,0
MACHINE_2475,2025-01-18 04:20:00,20.08,430.14,8.65,31.5,87.43,0
MACHINE_2476,2025-01-18 04:30:00,77.09,369.52,7.23,59.3,99.03,0
MACHINE_2477,2025-01-18 04:40:00,56.52,311.12,3.64,54.75,33.04,1
MACHINE_2478,2025-01-18 04:50:00,25.84,118.03,1.6,51.5,17.92,0
MACHINE_2479,2025-01-18 05:00:00,66.77,327.25,1.61,53.47,69.93,0
MACHINE_2480,2025-01-18 05:10:00,51.22,358.93,1.56,61.69,10.3,0
MACHINE_2481,2025-01-18 05:20:00,20.82,495.03,0.62,65.22,22.15,0
MACHINE_2482,2025-01-18 05:30:00,61.43,105.03,6.54,70.04,86.92,0
MACHINE_2483,2025-01-18 05:40:00,57.92,243.05,9.29,49.26,53.92,0
MACHINE_2484,2025-01-18 05:50:00,72.07,292.73,5.93,47.71,31.91,0
MACHINE_2485,2025-01-18 06:00:00,36.15,294.74,5.63,65.39,46.8,0
MACHINE_2486,2025-01-18 06:10:00,32.64,476.58,3.81,69.77,39.26,0
MACHINE_2487,2025-01-18 06:20:00,60.16,445.24,3.3,39.45,69.62,0
MACHINE_2488,2025-01-18 06:30:00,69.13,483.84,3.98,89.95,68.1,0
MACHINE_2489,2025-01-18 06:40:00,54.72,338.78,5.29,52.23,84.82,1
MACHINE_2490,2025-01-18 06:50:00,34.76,220.09,1.57,50.3,85.58,0
MACHINE_2491,2025-01-18 07:00:00,21.54,110.43,3.34,54.95,65.93,0
MACHINE_2492,2025-01-18 07:10:00,20.51,162.38,0.72,77.3,65.93,0
MACHINE_2493,2025-01-18 07:20:00,75.38,189.74,4.81,64.42,72.75,0
MACHINE_2494,2025-01-18 07:30:00,59.12,412.62,4.72,53.86,21.38,0
MACHINE_2495,2025-01-18 07:40:00,33.22,351.0,9.28,54.75,93.36,0
MACHINE_2496,2025-01-18 07:50:00,40.44,204.25,6.85,85.92,45.3,0
MACHINE_2497,2025-01-18 08:00:00,76.73,137.14,0.87,30.59,51.13,0
MACHINE_2498,2025-01-18 08:10:00,66.43,169.94,4.42,57.38,66.5,0
MACHINE_2499,2025-01-18 08:20:00,69.92,196.05,5.27,43.96,39.75,0
MACHINE_2500,2025-01-18 08:30:00,34.62,142.79,2.11,33.39,68.55,0
MACHINE_2501,2025-01-18 08:40:00,31.3,420.55,0.88,39.06,97.19,0
MACHINE_2502,2025-01-18 08:50:00,32.9,483.8,0.69,51.66,93.15,0
MACHINE_2503,2025-01-18 09:00:00,48.0,166.98,1.48,45.85,75.96,0
MACHINE_2504,2025-01-18 09:10:00,39.64,378.78,2.24,57.53,90.84,0
MACHINE_2505,2025-01-18 09:20:00,64.47,382.43,2.86,68.16,29.62,0
MACHINE_2506,2025-01-18 09:30:00,33.47,126.51,5.06,59.68,62.12,0
MACHINE_2507,2025-01-18 09:40:00,37.99,302.27,6.86,67.81,53.5,0
MACHINE_2508,2025-01-18 09:50:00,76.21,243.92,0.38,30.1,42.89,0
MACHINE_2509,2025-01-18 10:00:00,48.32,114.23,2.15,42.28,71.0,0
MACHINE_2510,2025-01-18 10:10:00,35.04,411.18,5.75,31.9,55.98,0
MACHINE_2511,2025-01-18 10:20:00,74.59,378.32,9.39,52.95,83.01,0
MACHINE_2512,2025-01-18 10:30:00,70.49,435.06,5.18,82.68,56.39,0
MACHINE_2513,2025-01-18 10:40:00,31.3,171.81,1.93,52.31,9.16,0
MACHINE_2514,2025-01-18 10:50:00,71.44,110.32,9.47,58.56,95.54,0
MACHINE_2515,2025-01-18 11:00:00,58.07,102.38,8.8,87.14,16.84,0
MACHINE_2516,2025-01-18 11:10:00,74.31,141.43,5.35,69.65,96.44,0
MACHINE_2517,2025-01-18 11:20:00,39.95,405.5,1.88,69.42,55.11,0
MACHINE_2518,2025-01-18 11:30:00,42.38,367.11,4.33,53.87,25.2,0
MACHINE_2519,2025-01-18 11:40:00,75.75,210.41,4.19,88.52,23.08,0
MACHINE_2520,2025-01-18 11:50:00,22.82,231.17,3.79,56.73,59.51,0
MACHINE_2521,2025-01-18 12:00:00,30.98,263.6,4.86,39.7,95.32,0
MACHINE_2522,2025-01-18 12:10:00,65.58,471.11,3.11,40.86,74.01,0
MACHINE_2523,2025-01-18 12:20:00,20.04,118.68,6.58,30.55,43.32,0
MACHINE_2524,2025-01-18 12:30:00,48.87,175.75,4.22,53.15,6.88,0
MACHINE_2525,2025-01-18 12:40:00,63.1,338.37,4.18,38.96,41.14,0
MACHINE_2526,2025-01-18 12:50:00,27.83,485.43,9.24,46.52,33.69,0
MACHINE_2527,2025-01-18 13:00:00,58.13,370.49,1.04,86.62,50.35,0
MACHINE_2528,2025-01-18 13:10:00,38.48,396.17,8.0,47.44,62.95,0
MACHINE_2529,2025-01-18 13:20:00,51.29,375.11,1.5,68.62,65.64,0
MACHINE_2530,2025-01-18 13:30:00,51.28,263.35,5.44,49.33,36.66,0
MACHINE_2531,2025-01-18 13:40:00,33.69,456.67,4.63,60.44,59.11,0
MACHINE_2532,2025-01-18 13:50:00,79.72,407.76,2.09,32.23,58.31,0
MACHINE_2533,2025-01-18 14:00:00,36.73,438.45,6.48,83.51,26.8,0
MACHINE_2534,2025-01-18 14:10:00,22.9,185.59,9.94,68.01,5.93,0
MACHINE_2535,2025-01-18 14:20:00,50.22,228.87,2.99,56.02,21.14,0
MACHINE_2536,2025-01-18 14:30:00,75.86,236.08,4.19,61.84,21.11,1
MACHINE_2537,2025-01-18 14:40:00,38.61,217.23,2.55,53.32,66.89,0
MACHINE_2538,2025-01-18 14:50:00,53.8,216.9,6.72,40.9,52.34,0
MACHINE_2539,2025-01-18 15:00:00,56.04,301.82,1.69,49.1,84.1,0
MACHINE_2540,2025-01-18 15:10:00,20.62,340.15,8.92,83.0,57.67,0
MACHINE_2541,2025-01-18 15:20:00,39.55,126.01,8.29,61.22,97.72,0
MACHINE_2542,2025-01-18 15:30:00,61.33,384.47,2.23,64.08,86.64,0
MACHINE_2543,2025-01-18 15:40:00,25.26,251.91,1.72,78.72,22.36,0
MACHINE_2544,2025-01-18 15:50:00,37.18,189.94,6.52,55.79,87.72,0
MACHINE_2545,2025-01-18 16:00:00,40.84,304.36,9.31,67.73,59.7,0
MACHINE_2546,2025-01-18 16:10:00,32.11,241.1,9.43,58.14,51.97,1
MACHINE_2547,2025-01-18 16:20:00,44.19,450.2,4.58,66.51,45.29,1
MACHINE_2548,2025-01-18 16:30:00,66.96,439.81,7.0,87.43,69.75,1
MACHINE_2549,2025-01-18 16:40:00,22.99,415.3,1.59,80.05,71.32,0
MACHINE_2550,2025-01-18 16:50:00,34.08,379.61,9.36,81.06,19.28,0
MACHINE_2551,2025-01-18 17:00:00,39.93,188.64,0.72,81.13,28.89,0
MACHINE_2552,2025-01-18 17:10:00,24.13,359.37,5.93,67.36,99.0,0
MACHINE_2553,2025-01-18 17:20:00,25.18,413.21,1.76,39.94,70.06,0
MACHINE_2554,2025-01-18 17:30:00,30.74,469.99,4.2,30.8,89.55,1
MACHINE_2555,2025-01-18 17:40:00,28.31,129.94,0.46,52.25,48.94,0
MACHINE_2556,2025-01-18 17:50:00,34.67,273.34,2.72,77.19,67.34,0
MACHINE_2557,2025-01-18 18:00:00,37.69,126.34,0.52,40.48,84.89,0
MACHINE_2558,2025-01-18 18:10:00,59.74,468.04,4.93,32.61,34.21,0
MACHINE_2559,2025-01-18 18:20:00,54.12,230.98,5.98,63.61,43.21,0
MACHINE_2560,2025-01-18 18:30:00,41.45,424.7,1.53,35.27,37.99,0
MACHINE_2561,2025-01-18 18:40:00,46.81,121.3,7.43,32.96,35.16,0
MACHINE_2562,2025-01-18 18:50:00,70.3,145.66,1.84,33.13,84.02,1
MACHINE_2563,2025-01-18 19:00:00,24.11,122.74,5.43,32.01,85.78,0
MACHINE_2564,2025-01-18 19:10:00,33.64,381.69,4.04,72.64,65.04,0
MACHINE_2565,2025-01-18 19:20:00,64.01,117.21,1.52,54.07,52.65,0
MACHINE_2566,2025-01-18 19:30:00,77.11,356.4,8.14,55.18,64.58,0
MACHINE_2567,2025-01-18 19:40:00,42.7,272.27,5.11,48.69,50.28,1
MACHINE_2568,2025-01-18 19:50:00,21.76,117.41,0.33,89.18,66.11,0
MACHINE_2569,2025-01-18 20:00:00,28.08,200.58,1.99,67.88,26.23,0
MACHINE_2570,2025-01-18 20:10:00,54.97,314.77,4.63,46.99,74.84,0
MACHINE_2571,2025-01-18 20:20:00,78.41,360.22,3.37,56.67,29.75,0
MACHINE_2572,2025-01-18 20:30:00,52.44,263.03,1.14,73.64,82.98,0
MACHINE_2573,2025-01-18 20:40:00,27.16,316.45,3.25,65.73,60.46,0
MACHINE_2574,2025-01-18 20:50:00,45.93,474.0,5.58,78.59,34.76,0
MACHINE_2575,2025-01-18 21:00:00,51.89,428.28,2.51,57.02,90.37,0
MACHINE_2576,2025-01-18 21:10:00,61.31,163.77,3.74,69.64,66.26,0
MACHINE_2577,2025-01-18 21:20:00,43.06,132.83,9.93,38.01,97.9,0
MACHINE_2578,2025-01-18 21:30:00,43.92,311.53,3.19,32.21,31.21,0
MACHINE_2579,2025-01-18 21:40:00,48.14,127.97,3.81,30.33,81.13,0
MACHINE_2580,2025-01-18 21:50:00,73.29,396.96,7.3,36.83,29.87,0
MACHINE_2581,2025-01-18 22:00:00,58.38,305.91,7.01,77.51,94.13,0
MACHINE_2582,2025-01-18 22:10:00,20.24,230.75,6.4,32.12,26.47,1
MACHINE_2583,2025-01-18 22:20:00,71.02,244.65,0.42,35.46,66.3,1
MACHINE_2584,2025-01-18 22:30:00,59.91,461.0,8.2,66.04,71.31,0
